From_Date,From Time,Offense,Zip Code,DVFlag,Race,Sex,Firearm Used Flag  
41688,0.59,2601,64106,U,U,U,N
41885,0.92,2402,64108,U,W,M,N
41944,0.5,501,64114,U,W,F,N
41694,0.8,401,64116,N,W,M,N
41816,0.91,2655,64127,U,B,M,N
41950,0.29,650,64130,U,B,F,N
41965,0.53,302,64119,U,W,F,Y
41986,0.21,2100,64132,U,,,N
41959,0.12,640,64134,U,B,M,N
41935,0.58,702,64111,U,U,U,N
41802,0.29,640,64130,U,U,U,N
41974,0.54,301,64132,U,B,F,N
41839,0.05,1401,64154,U,W,M,N
41777,0.33,702,64117,U,W,M,N
41788,0.82,630,64134,U,B,F,N
41817,0.01,2604,64110,U,,,N
41782,0.37,1401,64128,U,B,F,N
41869,0.11,901,64126,U,U,U,N
41873,0.73,650,64116,U,U,U,N
41929,0.13,1401,64130,U,W,M,N
41966,0.21,1401,64124,U,U,U,N
41976,0.48,302,64119,U,W,F,N
41693,0.67,2601,64128,U,U,U,N
41937,0.81,801,64106,N,B,M,N
41743,0.32,801,64114,U,W,M,N
41653,0.81,1401,64151,N,W,F,N
41813,0.8,690,64154,U,U,U,N
41917,0.02,801,64114,N,W,M,N
41789,0.38,650,64111,U,W,F,N
41978,0.66,650,64127,U,U,U,N
41930,0.07,802,64134,Y,W,M,N
41943,0.28,690,64127,U,U,M,N
41806,0.09,840,64123,U,A,M,N
41789,0.29,702,64106,U,B,F,N
41945,0.71,802,64111,Y,W,F,N
41924,0.47,401,64123,U,W,F,N
41861,0.58,640,64132,U,U,U,N
41830,0.88,640,64156,N,W,M,N
41702,0.38,1401,64119,U,U,U,N
41920,0.9,1850,64131,U,,,N
41732,0.68,301,64106,U,W,M,N
41678,0.38,501,64124,U,W,F,N
41849,0.71,650,64127,N,B,F,N
41889,0.66,801,64102,U,B,M,N
41919,0.29,690,64124,U,U,U,N
41705,0.59,1401,64130,U,B,F,N
41716,0.94,301,64127,N,B,F,N
41926,0.33,1198,64106,U,U,U,N
41695,0.57,630,64111,U,B,M,N
41911,0.05,801,64111,U,I,M,N
41640,0.5,650,64126,U,U,F,N
41864,0.52,401,64134,U,B,F,N
41848,0.92,1849,64124,U,,,N
41618,0.59,650,64116,N,U,U,N
41964,0.16,2040,64151,U,B,F,N
41930,0.73,640,64156,N,W,M,N
41902,0.48,640,64111,U,W,M,N
41786,0.33,670,64116,N,A,M,N
41986,0.83,670,64127,U,U,U,N
41716,0.92,670,64124,N,U,U,N
41830,0.99,2601,64124,U,B,F,N
41658,0.17,210,64129,U,B,M,N
41957,0.96,802,64127,N,B,M,N
41938,0.64,2601,64110,U,,,N
41926,0.5,690,64114,U,,,N
41798,0.04,401,64127,U,,,N
41897,0.76,799,64124,U,W,M,N
41979,0.03,802,64130,Y,B,F,N
41962,0.26,2601,64130,U,B,M,N
41685,0.97,801,64106,U,W,M,N
41839,0.43,670,64111,U,W,M,N
41928,0.84,401,64127,U,,,Y
41726,0.67,1401,64134,Y,B,F,N
41816,0.28,640,64016,U,U,U,N
41738,0.38,1546,64123,U,,,Y
41830,0.97,1849,64132,U,,,N
41882,0.08,401,,N,B,M,Y
41699,0.67,210,64116,U,W,M,N
41665,0.83,1401,64113,U,U,U,N
41776,0.94,1401,64138,U,B,M,N
41942,0.47,702,64127,U,U,U,N
41733,0.77,2601,64151,N,W,F,N
41944,0.44,670,64154,N,W,M,N
41710,0.11,301,64125,N,U,M,N
41721,0.68,630,64130,U,B,F,N
41835,0.27,640,64110,U,U,U,N
41893,0.77,640,64138,U,W,M,N
41766,0.8,2655,64108,U,W,M,N
41761,0,302,64109,U,B,F,Y
41828,0.92,702,64130,U,B,M,N
41626,0.73,690,64134,U,U,U,N
41838,0.08,702,64111,U,U,U,N
41987,0.08,401,64128,U,U,U,Y
41938,0.52,799,64129,U,U,U,N
41720,0.52,401,64127,N,B,M,N
41870,0.31,690,64145,U,W,M,N
41790,0.33,802,64157,Y,W,M,N
41988,0.73,640,64105,U,U,U,N
41798,0.88,650,64109,U,W,F,N
41661,0.94,1120,64111,U,B,F,N
41722,0.36,501,64127,U,B,M,N
41672,0.11,401,64118,U,U,M,Y
41852,0.4,1546,64106,U,,,N
41743,0.91,1850,64132,U,,,N
41817,0.92,401,64131,U,W,M,N
41668,0.93,802,64134,U,B,F,N
41976,0.69,640,64137,U,U,U,N
41809,0.83,670,64151,U,B,M,N
41944,0.21,802,64152,Y,W,M,N
41941,0.04,801,64105,U,,,N
41949,0.5,702,64129,U,W,M,N
41715,0.71,840,64109,U,W,M,N
41866,0.56,401,64127,U,B,F,Y
41736,0.88,702,64129,U,B,M,N
41916,0.57,630,64154,U,,,N
41807,0.73,650,64117,N,U,U,N
41736,0.66,502,64134,U,U,U,N
41663,0.79,502,64130,U,U,U,N
41755,0.56,802,64118,Y,W,F,N
41776,0.5,640,,U,U,U,N
41930,0.79,1401,64109,U,B,M,N
41989,0.46,501,64123,U,W,F,N
41933,0.88,1188,64118,N,W,F,N
41878,0.92,650,64114,U,U,U,N
41854,0.9,403,64127,U,B,M,Y
41930,0.82,403,64126,Y,W,F,N
41832,0.11,2402,64111,U,W,M,N
41735,0.63,802,64151,Y,B,M,N
41756,0.9,1401,64118,U,B,F,N
41815,1,650,64110,U,U,U,N
41987,0.1,801,64108,U,B,M,N
41849,0.54,501,64132,U,B,F,N
41901,0.75,1401,64133,U,,,N
41875,0.12,401,64134,N,B,M,Y
41750,0.63,702,64111,U,U,U,N
41686,0.69,801,64117,U,W,F,N
41886,0.51,501,64110,U,U,U,N
41825,0.88,1849,64127,U,W,F,N
41833,0.85,802,64152,Y,W,M,N
41993,0,702,64113,U,U,U,N
41927,0.78,401,64123,N,W,M,N
41699,0.94,801,64111,U,W,F,N
41953,0.79,2604,64154,U,B,M,N
41682,0.98,802,64126,Y,W,F,N
41864,0.9,1401,64133,N,W,F,N
41816,0.45,1850,64119,U,,,N
41843,0.46,2655,64130,U,B,M,N
41661,0.1,502,64131,N,U,U,N
41727,0.75,801,64134,N,W,F,N
41806,0.75,640,64152,U,U,U,N
41937,0.21,690,64133,U,U,U,N
41923,0.56,501,64114,U,U,U,N
41823,0.88,501,64132,U,B,F,N
41884,0.89,1849,64118,U,W,M,N
41769,1,802,64116,Y,W,M,N
41905,0.31,2655,64106,U,B,F,N
41762,0.55,801,64132,U,W,M,N
41693,0.54,670,64110,U,W,M,N
41855,0.56,640,64131,U,B,F,N
41918,0.67,2601,64152,N,W,M,N
41885,0.31,690,64137,U,B,M,N
41949,0.63,1120,64124,U,U,U,N
41754,0.92,802,64105,U,W,M,N
41836,0.79,501,64127,U,W,M,N
41897,0.98,640,64157,N,B,F,N
41833,0.5,670,64111,U,U,M,N
41828,0.56,690,64106,U,B,M,N
41920,0.99,302,64106,U,B,M,Y
41971,0.99,640,64110,U,B,F,N
41694,0.5,1002,64153,N,W,F,N
41747,0.94,801,64132,U,W,M,N
41875,0.04,702,,U,U,U,N
41708,0.75,3070,64127,N,B,F,N
41743,0.53,802,64124,Y,W,F,N
42001,0.81,1401,64154,U,U,U,N
41703,0.25,1188,64117,N,U,U,N
41926,0.32,1850,64129,U,,,N
41777,0.67,1122,64109,U,B,F,N
41793,0.6,2601,64106,U,,,N
41940,0.54,1120,64130,U,U,U,N
41794,0.54,302,64130,U,B,F,N
41740,0.44,802,64134,Y,W,F,N
41739,0.89,640,64158,N,W,F,N
41807,0.96,301,64111,U,W,M,N
41923,0.91,1401,64128,U,U,U,N
41854,0.77,670,64105,U,W,M,N
41456,0.71,1198,64110,U,U,U,N
41866,0.38,1401,64108,U,U,U,N
41718,0.54,640,64113,U,W,M,N
41878,0.82,630,64145,U,W,M,N
41916,0.67,702,64109,U,W,F,N
41886,0.6,1850,64124,U,,,N
41886,0.65,650,64158,U,U,U,N
41986,0.03,801,64112,U,W,M,N
41652,0.83,702,64127,N,U,U,N
41674,0.21,501,64127,N,B,F,N
41816,0.91,801,64110,N,W,M,N
41953,0.72,501,64157,Y,W,F,N
41664,0.9,801,64127,U,B,F,N
41662,0.92,640,64154,N,W,M,N
41985,0.92,640,64118,N,B,F,N
41717,0.92,501,64127,U,B,M,N
41880,0.67,1198,64131,U,U,U,N
41813,0.62,401,64129,U,W,M,Y
41753,0.77,690,64127,U,B,F,N
41855,0.25,650,64133,U,W,M,N
41785,0.71,501,,N,B,M,N
41933,0.86,1401,64132,U,B,M,N
41843,0.5,1120,64130,U,B,M,N
41847,0.81,802,64127,Y,B,F,N
41683,0.87,302,64128,U,B,F,Y
41989,0.28,702,64123,U,U,U,N
41737,0.38,501,64130,U,B,M,N
41759,0.14,801,64130,U,B,F,N
41942,0.57,1849,,U,B,M,N
41952,0.82,1401,64127,U,B,M,N
41652,0.21,501,64131,U,U,U,N
42001,0.04,670,64111,N,U,U,N
41641,0.63,630,64133,U,,,N
41739,0.77,702,64127,U,B,M,N
41930,0.66,840,64154,U,,,N
41862,0.11,801,64110,N,W,M,N
41922,0.68,801,64114,U,B,M,N
41573,0.63,1401,64137,U,B,F,N
41786,0.63,501,64116,U,U,U,N
41692,0.99,1849,64130,U,,,N
41667,0.65,630,64133,U,,,N
41963,0.6,640,64110,U,W,M,N
41909,0.38,2100,64131,U,,,N
42003,0.52,702,64138,U,U,U,N
41814,0.79,802,64123,Y,B,M,N
41887,0.84,802,64131,Y,B,M,N
41842,0.63,2201,64111,U,W,M,N
41875,0.85,2601,64130,U,B,F,N
41688,0.48,801,64137,U,B,M,N
41767,0.38,501,64132,U,U,U,N
41902,0.71,401,64114,N,B,M,Y
41806,0.95,840,64111,U,,,N
41876,0.35,501,64112,U,U,U,N
41928,0.84,401,64127,U,,,Y
41809,0.75,650,64118,U,U,U,N
41837,0.54,3070,,U,W,F,N
41901,0.29,501,64127,N,W,F,N
41939,0.8,802,64134,U,B,M,N
41871,0.38,501,,U,B,F,N
41786,0,1401,64153,U,,,N
41651,0.46,630,64153,U,U,U,N
41675,0.71,2100,64155,U,B,M,N
41754,0.65,640,64151,N,U,U,N
41671,0.22,801,64145,N,W,F,N
41966,0.05,401,64111,N,W,M,N
41670,0.57,1001,64114,U,,,N
42000,0,1001,,U,,,N
41676,0.9,630,64133,U,,,N
41901,0.91,501,64132,U,B,F,N
41640,0.92,403,64108,U,B,F,N
41972,0,702,64126,U,U,U,N
41701,0.46,1401,64147,U,,,N
41811,0.95,640,64130,N,B,M,N
41700,0.34,802,64132,Y,B,M,N
41938,0.83,640,64110,U,W,F,N
41902,0.99,2655,64105,U,,,N
41934,0.93,802,64118,Y,W,F,N
41906,0.96,1849,64111,U,,,N
41687,0.95,1850,64127,N,B,M,N
41927,0.92,702,64110,U,U,U,N
41743,0,1849,64126,U,,,N
41654,0.8,502,64152,U,,,N
41783,0.88,650,64138,U,U,U,N
41761,0.67,501,64130,N,B,F,N
41710,0.35,1120,,U,B,M,N
41999,0.74,2655,64106,U,B,M,N
41759,0.69,801,64128,U,B,F,N
41769,0,1122,64130,U,U,U,N
41967,0.96,2100,64137,U,W,M,N
41814,0.86,1849,64130,U,B,M,N
41739,0.85,802,,U,W,F,N
41715,0.63,501,64127,U,B,M,N
41962,0.71,501,64124,N,A,M,N
41649,0.31,802,64124,Y,B,F,N
41901,0.51,670,64105,U,,,N
41737,0.66,2601,64137,U,U,U,N
41887,0.44,630,64105,U,,,N
41888,0.09,501,64117,U,W,M,N
41655,0.85,702,64114,U,W,F,N
41667,0.69,501,64132,U,W,F,N
41697,0.42,802,64151,Y,B,M,N
41688,0.29,501,64106,U,B,M,N
41785,0.34,650,64127,U,U,U,N
41713,0.77,401,64127,N,B,F,N
41646,0.15,401,64124,U,W,M,Y
41811,0.4,801,64123,N,B,F,N
41788,0.54,702,64111,U,U,U,N
41984,0.76,2601,64106,U,U,U,N
41718,0.77,640,64113,U,W,F,N
42001,0.85,840,64108,U,W,M,N
41957,0.5,630,64105,U,B,M,N
41772,0.53,630,64124,N,B,M,N
41895,0.65,2655,64133,U,,,N
41954,0.88,650,64133,N,U,U,N
41772,0.75,2655,64131,U,B,M,N
41805,0.96,403,64128,U,B,M,N
41824,0.45,802,64116,N,B,F,N
41879,0.53,1002,64145,U,B,F,N
41802,0.01,702,64112,U,B,M,N
41923,0.92,670,64119,U,,,N
41838,0.85,1401,64130,U,B,F,N
41654,0.59,702,64124,U,W,F,N
41873,0.33,2402,64118,U,W,M,N
41653,0.58,1002,64130,N,B,M,N
41693,0.72,801,64109,U,B,F,N
41907,0,650,64114,U,U,U,N
42004,0.25,2601,64120,U,U,U,N
41742,0.15,2601,64126,U,,,N
41647,0.71,690,64111,U,B,M,N
41740,0.96,401,64158,N,W,M,N
41871,0.93,2601,64106,U,U,U,N
41927,0.9,401,64106,U,B,M,N
41816,0.83,702,64108,U,,,N
41917,0.38,502,64101,U,U,U,N
41647,0.25,801,64128,N,W,M,N
41800,0.54,401,64137,U,W,F,N
41823,0.21,1401,64127,Y,B,M,N
41852,0.71,630,64153,U,W,F,N
41985,0.98,2100,64123,U,,,N
41944,0.07,501,64133,U,B,F,N
41843,0.71,1850,64134,U,B,M,N
41814,0.5,690,64110,U,U,U,N
41876,0.86,1401,64127,U,,,N
41957,0.62,630,64157,U,,,N
41816,0.48,501,64126,U,B,F,N
42003,0.3,831,64130,Y,B,F,N
41935,0.75,1401,64112,U,W,M,N
41815,0.38,501,64130,U,B,F,N
41739,0.98,502,64118,U,,,N
41902,0.29,702,,U,B,F,N
41943,0.04,1849,64127,U,B,M,N
41948,0.39,501,64123,U,W,F,N
41796,0.42,1401,64106,U,U,U,N
41807,0.86,1850,64133,U,W,M,N
41850,0.67,2601,64126,U,B,F,N
41902,0.67,650,64127,U,U,U,N
41908,0.9,2655,64134,U,,,N
41890,0.91,403,64130,Y,B,M,N
41963,0.88,1401,64111,U,A,M,N
41865,0.21,501,,U,B,F,N
41917,0.21,702,64112,U,U,U,N
41802,0.38,801,64133,N,B,F,N
41968,0.5,1120,64129,U,B,F,N
41708,0.71,501,64134,U,W,F,N
41784,0.86,840,64105,U,,,N
41722,0.42,501,64138,U,W,M,N
41860,0.54,403,64126,U,B,F,N
41834,0.74,2655,64104,U,B,M,N
41803,0.52,2601,64127,U,W,M,N
41901,0.02,2601,64134,U,U,U,N
41851,0.84,2402,64117,U,W,M,N
41835,0.83,702,64129,N,B,F,N
41909,0.46,802,,Y,W,M,N
41964,0.72,403,,U,B,F,N
41981,0.73,2603,64130,N,B,F,N
41826,0.48,1850,64132,U,,,N
41646,0.46,502,64138,U,,,N
41853,0.75,1849,64106,U,,,N
41860,0.09,302,64109,U,U,M,Y
41906,0.87,670,64130,U,B,M,N
41758,0.83,802,64118,Y,B,F,N
41820,0.09,1401,64161,U,,,N
41794,0.72,640,,U,U,U,N
41848,0.42,690,64118,U,,,N
41929,0.94,403,64132,U,W,M,N
41860,0.58,702,64105,U,W,M,N
41723,0.4,650,64157,N,U,U,N
41930,0.57,831,64118,N,W,F,N
41758,0.75,640,64110,U,W,F,N
41694,0.73,690,64155,U,,,N
41753,0.06,1850,64123,U,,,N
41836,0.5,702,64130,U,B,F,N
41939,0.13,302,64127,N,B,M,Y
41789,0.67,702,64106,U,U,U,N
41944,0.82,1850,64132,U,,,N
41891,0.88,650,64133,U,B,M,N
41755,0.85,2402,64132,U,,,N
41963,0.83,640,64113,U,W,F,N
41710,0.51,2040,64123,U,B,F,N
41740,0.83,640,64119,N,U,U,N
41737,0.66,1002,64154,U,W,M,N
41643,0.79,2601,64127,U,B,M,N
41733,0.88,640,64118,U,W,F,N
41743,0.34,501,64108,U,U,U,N
41823,0.98,2601,64118,U,B,M,N
41688,0.78,702,64127,U,W,M,N
41917,0.74,1849,64130,U,B,M,N
41796,0.71,801,64130,N,B,F,N
41676,0.43,2601,64108,U,U,U,N
41905,0.53,1849,64106,U,U,U,N
41741,0.29,2402,64111,U,W,F,N
41849,0.42,660,64111,U,U,U,N
41928,0.84,401,64127,U,,,Y
41957,0.98,2100,64127,U,W,M,N
41906,0.87,302,64117,U,W,M,Y
41954,0.6,630,64155,U,,,N
41859,0.79,401,64130,U,W,M,N
41847,0.13,802,64126,Y,W,M,N
41777,0.04,640,64134,U,U,U,N
41735,0.63,802,64151,Y,B,M,N
41666,0.79,2402,64133,U,W,M,N
41885,0.02,2601,64131,U,,,N
41821,0.31,501,64117,U,W,F,N
41773,0.3,640,64114,U,U,U,N
41928,0.72,1401,64123,U,U,U,N
41729,0,670,64114,N,U,U,N
41668,0.92,1401,,U,U,U,N
41590,0.33,1198,64138,U,W,M,N
41805,0.09,801,64111,U,W,M,N
41895,0.02,1401,64108,U,U,U,N
41873,0.28,702,64129,U,U,U,N
41984,0.33,1849,64108,U,,,N
41750,0.81,640,64113,U,W,F,N
41908,0.5,2655,64110,U,,,N
41670,0.3,702,64118,U,W,M,N
41968,0.58,630,64153,N,B,M,N
41825,0.55,690,64128,U,B,F,N
41771,0.96,640,64151,N,U,U,N
41906,0.96,690,64129,N,W,M,N
41679,0.71,2601,64134,U,W,M,N
41450,0,650,64128,U,B,F,N
41733,0.78,630,64111,N,B,F,N
41851,0.73,1401,64119,U,,,N
41747,0.42,1401,64129,U,,,N
41829,0.55,630,64136,U,,,N
41883,0.6,690,64131,U,B,M,N
41971,0.53,670,64133,U,B,M,N
41747,0.42,690,64151,N,W,M,N
41698,0.64,650,64109,U,W,M,N
41678,0.99,2100,64130,U,B,M,N
41851,0.79,1401,64131,U,U,U,N
41857,0.6,1546,64157,U,,,Y
41762,0.94,702,64123,N,W,M,N
41994,0.25,502,64131,U,,,N
41651,0.79,1401,64112,U,W,F,N
41371,0.33,1002,64131,U,,,N
41677,0.97,2100,64109,U,B,M,N
41756,0.42,702,64130,U,B,M,N
41747,0.59,640,64153,N,B,F,N
41691,0.91,2402,64108,U,B,M,N
41826,0.84,1120,64118,U,W,M,N
41965,0.3,702,64124,U,W,M,N
41860,0.48,801,64130,N,B,M,N
41661,0.1,502,64131,N,W,F,N
41955,0.56,301,64118,U,W,M,N
41836,0.12,2601,64127,N,B,M,N
41997,0.52,501,64118,U,W,F,N
41665,0.25,802,64130,U,B,F,N
41673,0.1,2040,64131,U,B,M,N
41721,0,501,64130,U,U,U,N
41755,0.83,2601,64145,U,U,U,N
41861,0,640,64111,U,U,U,N
41946,0.77,670,64131,U,B,M,N
41815,0.92,670,64161,N,W,F,N
41866,0.58,1702,64124,U,W,F,N
41662,0.67,702,64118,N,W,F,N
41651,0.62,2655,64109,U,B,M,N
41640,0.5,1198,64110,U,U,U,N
41736,0.92,802,64119,Y,A,M,N
41947,0.94,801,64127,N,B,M,N
41992,0.94,630,64155,U,,,N
41675,0.73,630,64133,U,,,N
41646,0.58,401,64111,U,W,M,N
41742,0.15,2601,64126,U,,,N
41856,0.06,1401,64123,U,B,F,N
41931,0.11,801,64105,U,B,M,N
41779,0.43,1122,64111,U,U,U,N
41832,0.69,840,64130,U,B,M,N
41922,0.38,831,64118,N,W,F,N
41746,0.57,690,64129,U,B,M,N
41657,0,1198,64132,U,U,U,N
41686,0.65,1401,64133,U,U,U,N
41712,0.69,802,64111,Y,B,M,N
41675,0.49,1850,64117,U,,,N
41807,0.65,1849,64123,U,,,N
41755,0.87,1850,64111,U,B,M,N
41699,0.63,401,64132,U,W,M,N
41933,0.14,1849,64127,U,,,N
41898,0.71,630,64117,U,W,F,N
41672,0.63,650,64128,U,B,M,N
41878,0.66,801,64130,U,B,M,N
41889,0.98,802,,Y,W,F,N
41739,0.71,802,64134,U,W,F,N
41862,0.88,1849,64106,U,B,M,N
41879,0.95,630,64154,U,W,F,N
41812,0.1,1401,64127,U,U,U,N
41818,0.73,302,64108,N,B,M,Y
41977,0.38,801,64111,U,B,F,N
41971,0.54,650,64157,U,W,F,N
41915,0.54,301,64109,N,B,M,N
41759,0,670,64109,U,U,F,N
41924,0.72,670,64127,U,A,M,N
41680,0.75,1849,64108,U,,,N
41830,0.85,2655,64127,U,,,N
41928,0.75,502,64120,N,U,U,N
41798,0.79,501,64130,U,U,U,N
41880,0.84,401,64127,U,U,U,Y
41895,0.88,630,64109,U,,,N
41888,0.92,801,64025,U,W,F,N
41726,0.77,630,64158,N,W,F,N
41846,0.61,2655,64124,U,W,F,N
41810,0.85,702,64110,U,U,U,N
41685,0.33,640,64131,U,B,M,N
41713,0.77,401,64127,N,B,F,N
41682,0.4,2601,64157,U,,,N
41924,0.98,2100,64134,U,,,N
41774,0.89,403,64152,Y,W,M,N
41881,0.78,1849,64124,U,,,N
41983,0.78,402,64127,U,B,F,Y
41892,0.81,2601,64137,U,B,F,N
41852,0.69,403,64109,U,B,M,N
41859,0.21,501,64134,N,B,F,N
41881,0.5,501,64133,U,W,M,N
41794,0.75,650,64110,U,U,U,N
41751,0.67,802,64128,U,B,M,N
41650,0,1401,64128,U,B,M,N
41980,0.73,201,64134,U,B,M,N
41743,0.91,1850,64132,U,,,N
41934,0.54,702,64124,U,B,M,N
41848,0.52,1401,64130,U,B,F,N
41937,0.49,403,64111,U,W,M,N
41744,0.23,1120,64120,U,B,M,N
41723,0.54,2601,64128,U,B,M,N
41913,0.38,690,64114,U,W,M,N
41834,0.01,1546,64132,U,,,Y
41790,0.91,2601,64106,U,B,M,N
41840,0.88,630,64133,U,B,F,N
41793,0.92,650,64106,U,U,U,N
41765,0.33,690,64130,U,B,F,N
41724,0.23,702,64109,U,B,F,N
41939,0.13,302,64127,N,B,M,Y
41806,0.56,301,64110,U,B,F,N
41719,0.71,502,64101,U,,,N
41934,0.79,831,64137,U,B,M,N
41791,0.6,501,64110,U,B,F,N
41707,0.85,501,64119,U,W,M,N
41960,0.46,501,64130,U,B,M,N
41958,0.54,630,64128,U,B,M,N
41975,0.65,702,64127,U,W,M,N
41814,0.89,840,64106,U,B,M,N
41987,0.47,2001,64130,U,B,M,N
41796,0.36,802,64133,Y,W,F,N
41909,0.89,670,64128,N,U,U,N
41963,0.5,650,64155,N,W,F,N
41975,0.44,640,64134,U,W,M,N
40179,0.5,210,64151,U,W,M,N
41705,0.89,1849,64109,U,,,N
41918,0.81,690,64134,U,U,U,N
41664,0.14,301,64111,U,B,M,N
41963,0.67,501,64116,U,U,U,N
41642,0.46,502,,U,U,U,N
41958,0.96,640,64152,N,W,F,N
41858,0,1188,64117,U,U,U,N
41757,0.73,2601,64106,U,,,N
41736,0.78,301,64111,N,W,F,N
41757,0.1,801,64134,N,B,M,N
41940,0.71,802,64155,U,B,M,N
41993,0.59,1849,64109,U,B,M,N
41726,0,1401,64106,U,,,N
41987,0.52,2655,64111,U,B,M,N
41971,0.73,802,64130,Y,B,F,N
41893,0.12,501,,U,W,M,N
41937,0.38,650,64117,U,W,F,N
41828,0.88,401,64137,U,B,F,Y
41741,0.06,2100,64130,U,B,F,N
41919,0.88,670,64106,U,B,M,N
41811,0.58,1122,64116,N,U,U,N
41745,0.76,401,64124,N,W,M,N
41882,0.92,650,64128,U,W,M,N
41961,0.54,1849,64108,U,,,N
41675,0.63,501,64130,U,W,F,N
41803,0.29,1198,64133,N,U,U,N
41729,0.98,840,64111,U,,,N
41809,0.73,2040,64123,U,W,F,N
41949,0.44,1401,64130,U,W,F,N
41917,0.25,640,64114,U,W,F,N
41753,0.5,2655,64111,U,W,F,N
41767,0.62,630,64128,U,W,M,N
41663,0.69,1401,64116,U,U,U,N
41885,0.09,801,64109,N,B,F,N
41671,0.05,802,64129,Y,W,F,N
41889,0,640,64152,N,W,F,N
41746,0.86,630,64145,U,,,N
41814,0.27,501,64130,U,B,M,N
41928,0.84,401,64127,U,,,Y
41880,0.04,1850,64111,U,,,N
41734,0.16,802,64127,U,B,F,N
41706,0.08,403,64155,Y,B,F,Y
41689,0,1188,64117,N,W,F,N
41862,0.71,670,64130,U,,,N
41765,0.8,702,64130,U,B,M,N
41828,0.98,501,64134,U,W,F,N
41971,0.54,690,64119,N,U,U,N
41914,0.25,2601,64108,U,,,N
41841,0.71,640,64110,U,,,N
41794,0.57,2601,64128,U,B,M,N
41666,0.75,650,64108,U,W,M,N
41890,0.6,501,64126,U,W,F,N
41718,0.92,640,64110,U,W,M,N
41806,0.62,630,64131,U,,,N
41718,0.81,2655,64130,U,B,M,N
41825,0.53,1849,64124,U,,,N
41765,0.88,801,64125,N,W,F,N
41680,0.03,302,64123,U,W,M,N
41723,0.45,2655,64127,N,W,M,N
41874,0.63,670,64110,U,B,F,N
41909,0.23,702,64124,U,U,U,N
41900,0.54,1849,64106,U,,,N
41877,0.63,1850,64124,U,,,N
41773,0.02,610,64109,U,W,F,N
41940,0.29,702,64109,U,B,M,N
41925,0.37,630,64128,U,B,M,N
41971,0.98,702,64111,U,B,M,N
41930,0.85,1401,64123,U,U,U,N
41823,0.38,1198,64132,U,U,U,N
41747,0.91,801,64119,N,W,F,N
41825,0.5,1849,64127,U,B,F,N
41871,0.82,840,64133,U,,,N
41828,0.33,1401,64128,U,B,F,N
41695,0.54,1401,64105,U,,,N
41804,0.37,640,64130,U,W,M,N
41969,0.54,640,64127,U,U,U,N
41954,0.87,1352,64130,U,U,U,N
41886,0.7,2601,,U,U,U,N
41971,0.88,501,64134,U,B,M,N
41840,0.33,640,64118,N,U,U,N
41787,0.57,1401,64116,N,B,M,N
41876,0.58,630,64133,U,B,M,N
41748,0.46,401,64116,N,B,M,Y
41835,0.88,702,64134,U,U,U,N
41787,0.79,502,64134,U,W,M,N
41893,0.49,2601,64079,U,U,U,N
41751,0.93,1850,64126,U,,,N
41762,0.03,840,64111,U,,,N
41986,0.1,2100,64111,U,W,M,N
41782,0.6,801,64127,U,B,F,N
41801,0.98,630,64124,U,,,N
41733,0.92,1188,64134,U,U,U,N
41837,0.42,702,64128,N,W,F,N
41763,0.09,802,64129,Y,B,F,N
41820,0.72,301,,U,B,M,N
41978,0.75,640,64155,N,U,U,N
41950,0.06,1401,,U,B,M,N
41979,0.77,640,64106,U,W,M,N
41887,0.95,1849,,U,,,N
41926,0.75,2601,64116,U,W,M,N
41697,0.25,801,64132,U,W,M,N
41916,0.68,640,64157,U,U,U,N
41668,0.92,1401,64116,U,U,U,N
41275,0.5,1750,64127,U,W,F,N
41851,0.02,802,64130,Y,B,M,N
41935,0.06,1850,64106,U,,,N
41948,0.08,2655,64106,U,,,N
41661,0.34,640,64108,U,W,M,N
41693,0.9,1849,64111,U,,,N
41891,0.71,1401,64109,U,B,F,N
41752,0.5,831,64111,U,B,F,N
41803,0.88,670,64105,U,U,M,N
41740,0.83,640,64132,U,B,M,N
41707,0.14,401,64137,N,W,F,Y
41693,0.47,802,64133,Y,B,F,N
41670,0.35,670,64133,U,,,N
41973,0.82,801,64127,U,B,M,N
41980,0.15,501,64134,U,W,M,N
41763,0.09,802,64129,Y,B,M,N
41960,0,501,64111,U,W,M,N
41936,0.63,1001,64109,U,B,F,N
42004,0.35,1850,64117,N,W,M,N
41757,0.39,210,64110,U,B,F,N
41888,0.04,640,64110,U,U,U,N
41733,0.71,690,64114,U,,,N
41956,0.85,702,64110,U,U,U,N
41955,0.26,702,64114,U,U,U,N
41782,0.01,401,64123,U,W,M,N
41929,0.89,2601,64132,U,B,F,N
41865,0.85,302,64104,U,W,M,Y
41954,0.6,630,64155,U,,,N
41974,0.3,1401,,U,,,N
41884,1,1750,64114,U,W,F,N
42002,0.4,2655,64154,U,,,N
41713,0.04,401,64128,N,B,M,Y
41737,0.38,1198,64114,U,W,F,N
41934,0.57,801,64111,U,W,M,N
41772,0.61,630,,U,B,F,N
41711,0.67,801,64110,U,B,F,N
41938,0.83,640,64110,U,,,N
41906,0.6,501,64138,U,U,U,N
41716,0.01,1850,64157,U,W,M,N
41794,0.85,3077,64110,U,B,M,N
41949,0.15,501,64128,U,B,F,N
41742,0.83,2655,64132,U,B,M,N
41858,0.67,801,64128,U,B,M,N
